name,year,rate,id
Polk County,2020,4635.55747,19153
Scott County,2020,2081.126109,19163
Linn County,2020,1749.591656,19113
Johnson County,2020,1367.787617,19103
Black Hawk County,2020,1245.153342,19013
Story County,2020,946.8482896,19169
Dallas County,2020,938.9743727,19049
Dubuque County,2020,875.3366344,19061
Woodbury County,2020,657.9609304,19193
Pottawattamie County,2020,550.1595895,19155
Muscatine County,2020,539.7482089,19139
Des Moines County,2020,516.5309018,19057
Warren County,2020,515.2702372,19181
Wapello County,2020,462.1464331,19179
Cerro Gordo County,2020,399.9814284,19033
Marshall County,2020,385.6623458,19127
Clinton County,2020,362.2357944,19045
Lee County,2020,358.2417968,19111
Marion County,2020,329.9919726,19125
Bremer County,2020,306.2804235,19017
Jasper County,2020,287.612905,19099
Webster County,2020,280.3035835,19187
Henry County,2020,267.0922982,19087
Boone County,2020,256.7631671,19015
Sioux County,2020,248.7652357,19167
Dickinson County,2020,231.4843797,19059
Washington County,2020,222.7531566,19183
Mahaska County,2020,217.8744954,19123
Jefferson County,2020,203.8141737,19101
Carroll County,2020,200.7423936,19027
Jones County,2020,196.7375881,19105
Benton County,2020,195.9319366,19011
Buchanan County,2020,195.0990423,19019
Buena Vista County,2020,193.4720997,19021
Mills County,2020,186.9697209,19129
Poweshiek County,2020,177.3563844,19157
Cedar County,2020,176.7632333,19031
Floyd County,2020,166.2657894,19067
Madison County,2020,165.8429961,19121
Jackson County,2020,164.6634125,19097
Delaware County,2020,164.2344881,19055
Page County,2020,162.9120732,19145
Union County,2020,162.0289602,19175
Hardin County,2020,161.4530648,19083
Plymouth County,2020,160.3449914,19149
Iowa County,2020,158.0740329,19095
Winneshiek County,2020,154.0611583,19191
Clay County,2020,152.5660102,19041
Louisa County,2020,146.745921,19115
Fayette County,2020,143.2467422,19065
Hamilton County,2020,141.9977846,19079
Winnebago County,2020,140.4527897,19189
Montgomery County,2020,138.1674834,19137
Appanoose County,2020,136.8535756,19007
Grundy County,2020,133.8799823,19075
Butler County,2020,132.8232301,19023
O'Brien County,2020,131.9445722,19141
Cass County,2020,130.8613526,19029
Tama County,2020,130.6555226,19171
Clarke County,2020,128.3893611,19039
Crawford County,2020,127.380535,19047
Chickasaw County,2020,126.6932185,19037
Emmet County,2020,123.1529281,19063
Wright County,2020,119.9258568,19197
Mitchell County,2020,118.8596951,19131
Humboldt County,2020,118.6235641,19091
Harrison County,2020,116.0817987,19085
Clayton County,2020,115.1988222,19043
Lucas County,2020,112.9946816,19117
Allamakee County,2020,112.9674711,19005
Shelby County,2020,110.712317,19165
Cherokee County,2020,108.9446168,19035
Lyon County,2020,107.2044471,19119
Howard County,2020,105.6196142,19089
Davis County,2020,103.4825861,19051
Hancock County,2020,100.4305676,19081
Guthrie County,2020,99.83750907,19077
Monroe County,2020,99.24023068,19135
Worth County,2020,97.80465186,19195
Keokuk County,2020,97.42021184,19107
Calhoun County,2020,94.59977642,19025
Franklin County,2020,92.75909403,19069
Sac County,2020,92.51928928,19161
Ida County,2020,88.42605749,19093
Greene County,2020,84.63745439,19073
Palo Alto County,2020,84.23439686,19147
Van Buren County,2020,84.1207504,19177
Decatur County,2020,82.1545239,19053
Osceola County,2020,81.88862553,19143
Kossuth County,2020,80.82031341,19109
Adair County,2020,74.05621173,19001
Fremont County,2020,73.31150783,19071
Audubon County,2020,71.30580433,19009
Wayne County,2020,70.67226026,19185
Monona County,2020,69.01081927,19133
Pocahontas County,2020,65.94860415,19151
Taylor County,2020,63.246595,19173
Ringgold County,2020,49.65243896,19159
Adams County,2020,49.49476584,19003
Polk County,2010,4054.127568,19153
Scott County,2010,1968.59191,19163
Linn County,2010,1604.693234,19113
Black Hawk County,2010,1244.640637,19013
Johnson County,2010,1171.17497,19103
Story County,2010,860.4147635,19169
Dubuque County,2010,825.8406889,19061
Woodbury County,2010,634.5530454,19193
Dallas County,2010,622.9967509,19049
Pottawattamie County,2010,547.1699429,19155
Des Moines County,2010,535.3150505,19057
Muscatine County,2010,533.6310209,19139
Wapello County,2010,464.5982075,19179
Warren County,2010,454.5229608,19181
Cerro Gordo County,2010,409.4785179,19033
Marshall County,2010,390.8840053,19127
Clinton County,2010,382.9438932,19045
Lee County,2010,382.8719213,19111
Marion County,2010,328.9550073,19125
Bremer County,2010,297.5533681,19017
Webster County,2010,287.9856245,19187
Jasper County,2010,280.2272934,19099
Henry County,2010,262.6977028,19087
Boone County,2010,252.8321869,19015
Sioux County,2010,233.7305839,19167
Mahaska County,2010,219.7498459,19123
Jefferson County,2010,219.1688775,19101
Dickinson County,2010,217.9376465,19059
Washington County,2010,214.2536899,19183
Carroll County,2010,201.2838952,19027
Benton County,2010,199.770134,19011
Buchanan County,2010,198.827412,19019
Jones County,2010,196.6613554,19105
Mills County,2010,194.3922277,19129
Buena Vista County,2010,188.2411152,19021
Poweshiek County,2010,179.7512943,19157
Cedar County,2010,176.7059201,19031
Floyd County,2010,173.4581919,19067
Page County,2010,170.6340905,19145
Jackson County,2010,167.7310449,19097
Hardin County,2010,167.7282876,19083
Union County,2010,167.315125,19175
Delaware County,2010,166.8264779,19055
Winneshiek County,2010,161.6298828,19191
Madison County,2010,157.1339337,19121
Plymouth County,2010,155.9024031,19149
Clay County,2010,155.2012752,19041
Iowa County,2010,155.1614937,19095
Louisa County,2010,154.1935777,19115
Fayette County,2010,153.3134439,19065
Hamilton County,2010,147.9839935,19079
Montgomery County,2010,143.6513816,19137
Appanoose County,2010,143.1868173,19007
Winnebago County,2010,142.912259,19189
Cass County,2010,139.1255455,19029
Butler County,2010,137.7621712,19023
Tama County,2010,135.474565,19171
Grundy County,2010,135.2264919,19075
Emmet County,2010,135.1428915,19063
O'Brien County,2010,133.9541638,19141
Crawford County,2010,131.7820046,19047
Chickasaw County,2010,131.1968819,19037
Wright County,2010,122.5758448,19197
Clayton County,2010,122.5394266,19043
Clarke County,2010,122.3044324,19039
Humboldt County,2010,121.3181496,19091
Mitchell County,2010,121.2335139,19131
Harrison County,2010,118.8361742,19085
Lucas County,2010,116.4496962,19117
Allamakee County,2010,115.1286438,19005
Shelby County,2010,114.6804666,19165
Cherokee County,2010,112.8134684,19035
Howard County,2010,106.7015767,19089
Hancock County,2010,105.5102424,19081
Monroe County,2010,104.3875727,19135
Lyon County,2010,104.0334089,19119
Guthrie County,2010,102.9483267,19077
Keokuk County,2010,102.0615814,19107
Worth County,2010,99.8414275,19195
Davis County,2010,99.42734099,19051
Franklin County,2010,98.87884262,19069
Sac County,2010,97.57230936,19161
Calhoun County,2010,92.15068379,19025
Decatur County,2010,90.8804197,19053
Greene County,2010,90.08953075,19073
Ida County,2010,89.48641278,19093
Van Buren County,2010,88.40678614,19177
Palo Alto County,2010,88.21390093,19147
Osceola County,2010,85.45935048,19143
Kossuth County,2010,84.71743535,19109
Fremont County,2010,82.59060254,19071
Audubon County,2010,76.89817002,19009
Adair County,2010,75.89378582,19001
Monona County,2010,72.89075563,19133
Wayne County,2010,69.64975873,19185
Pocahontas County,2010,68.11024249,19151
Taylor County,2010,67.76267649,19173
Ringgold County,2010,54.63578476,19159
Adams County,2010,53.83758411,19003
Polk County,2000,3526.565672,19153
Scott County,2000,1890.479235,19163
Linn County,2000,1456.360948,19113
Black Hawk County,2000,1215.41641,19013
Johnson County,2000,993.3180173,19103
Dubuque County,2000,786.0710979,19061
Story County,2000,768.5425074,19169
Woodbury County,2000,645.1421788,19193
Des Moines County,2000,562.2102344,19057
Muscatine County,2000,520.8598305,19139
Pottawattamie County,2000,515.1354975,19155
Wapello County,2000,470.153824,19179
Cerro Gordo County,2000,430.7727735,19033
Lee County,2000,406.2529237,19111
Warren County,2000,399.9113756,19181
Clinton County,2000,390.997909,19045
Dallas County,2000,383.8681122,19049
Marshall County,2000,378.0269911,19127
Marion County,2000,316.5410518,19125
Webster County,2000,304.819446,19187
Bremer County,2000,285.8968657,19017
Jasper County,2000,283.0491903,19099
Henry County,2000,265.1884082,19087
Boone County,2000,252.0440687,19015
Mahaska County,2000,219.2981908,19123
Sioux County,2000,219.0634766,19167
Dickinson County,2000,214.7601792,19059
Jefferson County,2000,210.5546284,19101
Carroll County,2000,207.1340469,19027
Washington County,2000,204.0464324,19183
Buchanan County,2000,200.1081497,19019
Benton County,2000,193.8864301,19011
Jones County,2000,192.687725,19105
Buena Vista County,2000,189.6440968,19021
Mills County,2000,187.7829694,19129
Page County,2000,181.8154858,19145
Hardin County,2000,179.953493,19083
Floyd County,2000,179.8100621,19067
Poweshiek County,2000,178.8104369,19157
Cedar County,2000,173.7256376,19031
Delaware County,2000,172.8368892,19055
Jackson County,2000,171.5169936,19097
Louisa County,2000,164.9723683,19115
Union County,2000,164.3116223,19175
Winneshiek County,2000,163.5796354,19191
Clay County,2000,161.7661578,19041
Fayette County,2000,161.5958943,19065
Montgomery County,2000,157.4413792,19137
Hamilton County,2000,155.2071004,19079
Plymouth County,2000,155.0475793,19149
Winnebago County,2000,154.1837301,19189
Appanoose County,2000,152.4533499,19007
Iowa County,2000,148.6723184,19095
Cass County,2000,146.3828827,19029
Emmet County,2000,144.6535298,19063
Butler County,2000,141.8208132,19023
O'Brien County,2000,140.5039437,19141
Madison County,2000,140.49752,19121
Chickasaw County,2000,138.1158589,19037
Tama County,2000,138.0365875,19171
Grundy County,2000,134.3143402,19075
Wright County,2000,132.8144349,19197
Crawford County,2000,130.5949183,19047
Humboldt County,2000,128.3141835,19091
Clayton County,2000,126.2502847,19043
Harrison County,2000,124.7111136,19085
Shelby County,2000,124.1625534,19165
Lucas County,2000,123.3073766,19117
Mitchell County,2000,122.3360458,19131
Cherokee County,2000,121.8127535,19035
Clarke County,2000,120.2892937,19039
Allamakee County,2000,117.9004081,19005
Hancock County,2000,112.5715486,19081
Howard County,2000,110.784033,19089
Keokuk County,2000,110.6937521,19107
Sac County,2000,108.6870681,19161
Guthrie County,2000,106.6982246,19077
Calhoun County,2000,105.9208739,19025
Lyon County,2000,105.6683351,19119
Monroe County,2000,104.9900606,19135
Worth County,2000,103.9281192,19195
Greene County,2000,100.0287142,19073
Franklin County,2000,99.10104227,19069
Ida County,2000,98.9286242,19093
Davis County,2000,97.01918421,19051
Palo Alto County,2000,95.01183025,19147
Kossuth County,2000,93.54727806,19109
Decatur County,2000,93.37353278,19053
Osceola County,2000,92.61402529,19143
Van Buren County,2000,91.19796472,19177
Fremont County,2000,88.90615863,19071
Audubon County,2000,85.83338801,19009
Adair County,2000,81.43614638,19001
Pocahontas County,2000,80.70737626,19151
Monona County,2000,79.0182161,19133
Taylor County,2000,74.63870556,19173
Wayne County,2000,73.20675874,19185
Adams County,2000,59.89080467,19003
Ringgold County,2000,58.23486783,19159
Polk County,1990,3079.758714,19153
Scott County,1990,1798.867222,19163
Linn County,1990,1282.130339,19113
Black Hawk County,1990,1175.406374,19013
Johnson County,1990,860.1042692,19103
Dubuque County,1990,761.9095282,19061
Story County,1990,713.4921826,19169
Woodbury County,1990,610.3564096,19193
Des Moines County,1990,565.7015638,19057
Muscatine County,1990,498.2012668,19139
Pottawattamie County,1990,485.3212611,19155
Wapello County,1990,465.4067714,19179
Cerro Gordo County,1990,433.4252809,19033
Lee County,1990,413.0323467,19111
Clinton County,1990,397.94479,19045
Marshall County,1990,368.0741042,19127
Warren County,1990,354.3066706,19181
Webster County,1990,305.6300755,19187
Marion County,1990,296.2856638,19125
Dallas County,1990,280.2943725,19049
Bremer County,1990,279.6212303,19017
Jasper County,1990,264.6574201,19099
Henry County,1990,250.7136279,19087
Boone County,1990,242.0676447,19015
Jefferson County,1990,212.2332359,19101
Mahaska County,1990,211.3156778,19123
Sioux County,1990,207.3713995,19167
Carroll County,1990,207.1533862,19027
Buchanan County,1990,197.7459002,19019
Dickinson County,1990,194.9500433,19059
Washington County,1990,193.6022561,19183
Buena Vista County,1990,185.5001907,19021
Jones County,1990,185.2836222,19105
Hardin County,1990,182.6510735,19083
Floyd County,1990,181.4911266,19067
Poweshiek County,1990,180.882224,19157
Page County,1990,180.6802101,19145
Benton County,1990,171.8302016,19011
Mills County,1990,170.4207577,19129
Union County,1990,170.1984876,19175
Delaware County,1990,169.3715115,19055
Jackson County,1990,168.5930243,19097
Cedar County,1990,166.0265743,19031
Clay County,1990,163.7495904,19041
Montgomery County,1990,161.5208644,19137
Fayette County,1990,160.3843657,19065
Winneshiek County,1990,160.0255589,19191
Winnebago County,1990,159.4314746,19189
Louisa County,1990,156.9695225,19115
Appanoose County,1990,152.6977909,19007
Emmet County,1990,151.7635519,19063
Hamilton County,1990,151.7418975,19079
Cass County,1990,150.8090608,19029
Plymouth County,1990,145.9315378,19149
Butler County,1990,145.7682595,19023
O'Brien County,1990,143.685797,19141
Chickasaw County,1990,140.2253031,19037
Iowa County,1990,138.796249,19095
Humboldt County,1990,132.9493649,19091
Tama County,1990,132.8210416,19171
Wright County,1990,132.2121649,19197
Cherokee County,1990,131.7465438,19035
Grundy County,1990,130.6222976,19075
Crawford County,1990,129.3076233,19047
Clayton County,1990,128.7917831,19043
Madison County,1990,125.1038264,19121
Shelby County,1990,124.6998088,19165
Mitchell County,1990,122.9435634,19131
Lucas County,1990,118.7006905,19117
Hancock County,1990,117.576796,19081
Harrison County,1990,117.2599709,19085
Sac County,1990,116.1817527,19161
Keokuk County,1990,112.8687872,19107
Allamakee County,1990,111.3124466,19005
Calhoun County,1990,109.6659844,19025
Howard County,1990,109.41206,19089
Clarke County,1990,109.146762,19039
Lyon County,1990,107.3661431,19119
Monroe County,1990,106.2736217,19135
Ida County,1990,105.5937146,19093
Franklin County,1990,105.2115325,19069
Worth County,1990,105.0056393,19195
Guthrie County,1990,102.7697601,19077
Kossuth County,1990,101.3306209,19109
Palo Alto County,1990,99.89959761,19147
Greene County,1990,96.93116285,19073
Osceola County,1990,96.10540079,19143
Davis County,1990,94.41792052,19051
Audubon County,1990,92.16721342,19009
Fremont County,1990,91.30362807,19071
Van Buren County,1990,89.64471471,19177
Decatur County,1990,89.60162462,19053
Pocahontas County,1990,88.74829818,19151
Adair County,1990,83.07613186,19001
Monona County,1990,79.12862079,19133
Wayne County,1990,76.87253552,19185
Taylor County,1990,76.31212293,19173
Adams County,1990,65.02201149,19003
Ringgold County,1990,57.71310727,19159
Polk County,1980,2854.100536,19153
Scott County,1980,1906.611719,19163
Black Hawk County,1980,1309.877694,19013
Linn County,1980,1289.788159,19113
Dubuque County,1980,826.6519533,19061
Johnson County,1980,731.2304598,19103
Story County,1980,694.9851263,19169
Woodbury County,1980,626.5537469,19193
Des Moines County,1980,613.345599,19057
Wapello County,1980,524.7970939,19179
Pottawattamie County,1980,508.4220081,19155
Muscatine County,1980,504.805333,19139
Lee County,1980,460.2107255,19111
Cerro Gordo County,1980,449.4237961,19033
Clinton County,1980,445.3644651,19045
Marshall County,1980,400.5387864,19127
Webster County,1980,348.1388841,19187
Warren County,1980,342.9497421,19181
Bremer County,1980,304.2212307,19017
Marion County,1980,293.0068784,19125
Dallas County,1980,278.014714,19049
Jasper County,1980,277.0555117,19099
Boone County,1980,251.6596207,19015
Henry County,1980,246.3320727,19087
Mahaska County,1980,224.5216803,19123
Carroll County,1980,221.9286452,19027
Buchanan County,1980,217.251061,19019
Sioux County,1980,213.6820698,19167
Jefferson County,1980,212.3113106,19101
Floyd County,1980,208.5051945,19067
Hardin County,1980,208.3067862,19083
Dickinson County,1980,204.3647614,19059
Page County,1980,204.1675664,19145
Washington County,1980,198.8243442,19183
Jones County,1980,194.4029611,19105
Buena Vista County,1980,193.0168275,19021
Jackson County,1980,190.167861,19097
Fayette County,1980,187.148135,19065
Union County,1980,184.9890699,19175
Poweshiek County,1980,183.4767098,19157
Clay County,1980,182.289564,19041
Benton County,1980,181.1767104,19011
Montgomery County,1980,179.4037226,19137
Cedar County,1980,178.0050177,19031
Delaware County,1980,177.8048698,19055
Emmet County,1980,174.9432732,19063
Mills County,1980,173.0541341,19129
Appanoose County,1980,172.3419511,19007
Winnebago County,1980,171.1106653,19189
Cass County,1980,168.7929018,19029
Hamilton County,1980,168.6524655,19079
Winneshiek County,1980,167.9243597,19191
Butler County,1980,163.7170942,19023
Louisa County,1980,163.2390954,19115
Chickasaw County,1980,162.8174504,19037
O'Brien County,1980,157.9017966,19141
Grundy County,1980,155.9996614,19075
Plymouth County,1980,154.3861827,19149
Cherokee County,1980,151.7449552,19035
Humboldt County,1980,151.366486,19091
Wright County,1980,151.2068343,19197
Tama County,1980,148.9404332,19171
Iowa County,1980,146.3764406,19095
Crawford County,1980,145.957666,19047
Clayton County,1980,142.6078009,19043
Shelby County,1980,141.7883011,19165
Mitchell County,1980,138.7052703,19131
Lucas County,1980,134.9680508,19117
Sac County,1980,133.0942863,19161
Harrison County,1980,130.1402582,19085
Calhoun County,1980,129.0490755,19025
Hancock County,1980,128.6943993,19081
Madison County,1980,126.2463271,19121
Keokuk County,1980,125.462629,19107
Howard County,1980,123.9683591,19089
Allamakee County,1980,121.3791731,19005
Franklin County,1980,120.6914412,19069
Monroe County,1980,120.6154526,19135
Kossuth County,1980,119.3173375,19109
Worth County,1980,119.2499282,19195
Palo Alto County,1980,119.1135796,19147
Greene County,1980,116.9446254,19073
Lyon County,1980,115.8461999,19119
Clarke County,1980,113.4272854,19039
Guthrie County,1980,112.6191162,19077
Ida County,1980,112.4481542,19093
Osceola County,1980,110.7056984,19143
Audubon County,1980,107.561928,19009
Pocahontas County,1980,105.929596,19151
Decatur County,1980,105.2480585,19053
Fremont County,1980,104.3454179,19071
Davis County,1980,103.4144308,19051
Van Buren County,1980,100.7393576,19177
Adair County,1980,93.94350551,19001
Monona County,1980,92.20369088,19133
Taylor County,1980,89.60291859,19173
Wayne County,1980,89.18606463,19185
Adams County,1980,76.58058937,19003
Ringgold County,1980,65.08164421,19159
Polk County,1970,2693.409696,19153
Scott County,1970,1700.070655,19163
Black Hawk County,1970,1261.977686,19013
Linn County,1970,1239.936356,19113
Dubuque County,1970,798.9984195,19061
Johnson County,1970,645.4160013,19103
Woodbury County,1970,640.0184046,19193
Des Moines County,1970,623.686837,19057
Story County,1970,603.2858334,19169
Wapello County,1970,549.6799958,19179
Pottawattamie County,1970,510.9476428,19155
Muscatine County,1970,464.1697272,19139
Lee County,1970,459.0363373,19111
Cerro Gordo County,1970,457.557534,19033
Clinton County,1970,442.456287,19045
Marshall County,1970,394.9997885,19127
Webster County,1970,366.6091167,19187
Bremer County,1970,278.6896906,19017
Warren County,1970,269.7344264,19181
Jasper County,1970,269.4493205,19099
Marion County,1970,260.2486521,19125
Boone County,1970,254.4084235,19015
Dallas County,1970,245.7226922,19049
Henry County,1970,236.2127668,19087
Carroll County,1970,221.551528,19027
Mahaska County,1970,217.7468537,19123
Hardin County,1970,212.8218856,19083
Floyd County,1970,211.3034221,19067
Buchanan County,1970,206.3031254,19019
Jefferson County,1970,205.2585569,19101
Page County,1970,198.2127236,19145
Fayette County,1970,197.501198,19065
Sioux County,1970,194.1467312,19167
Buena Vista County,1970,192.2642347,19021
Jones County,1970,189.3239563,19105
Washington County,1970,187.2350597,19183
Emmet County,1970,183.7717692,19063
Union County,1970,180.9710507,19175
Poweshiek County,1970,178.6963935,19157
Delaware County,1970,176.2740932,19055
Jackson County,1970,176.1057661,19097
Benton County,1970,175.3236508,19011
Hamilton County,1970,173.5717318,19079
Clay County,1970,171.934742,19041
Montgomery County,1970,170.9504942,19137
Winnebago County,1970,170.8476204,19189
Cass County,1970,169.540567,19029
Cedar County,1970,168.6438737,19031
Winneshiek County,1970,167.0185691,19191
Appanoose County,1970,166.7420321,19007
Dickinson County,1970,164.2999057,19059
O'Brien County,1970,163.0188122,19141
Cherokee County,1970,161.3797039,19035
Wright County,1970,160.2408844,19197
Chickasaw County,1970,157.881351,19037
Butler County,1970,157.0916855,19023
Humboldt County,1970,154.7408981,19091
Tama County,1970,153.6222244,19171
Grundy County,1970,153.317501,19075
Plymouth County,1970,151.6969193,19149
Mills County,1970,149.8184604,19129
Mitchell County,1970,147.4692743,19131
Sac County,1970,146.8109733,19161
Shelby County,1970,146.3596848,19165
Iowa County,1970,146.2815696,19095
Crawford County,1970,144.7628713,19047
Louisa County,1970,144.6470359,19115
Clayton County,1970,139.2822233,19043
Calhoun County,1970,136.1485852,19025
Keokuk County,1970,135.3862268,19107
Lucas County,1970,133.0049744,19117
Harrison County,1970,129.280511,19085
Howard County,1970,127.6269539,19089
Kossuth County,1970,125.0185816,19109
Palo Alto County,1970,124.4320698,19147
Hancock County,1970,123.0565185,19081
Franklin County,1970,122.719013,19069
Greene County,1970,122.705492,19073
Monroe County,1970,122.5538918,19135
Audubon County,1970,120.581458,19009
Allamakee County,1970,120.2543992,19005
Lyon County,1970,119.8347012,19119
Pocahontas County,1970,118.601269,19151
Worth County,1970,117.843896,19195
Ida County,1970,116.0079184,19093
Madison County,1970,115.8335357,19121
Guthrie County,1970,115.0626587,19077
Osceola County,1970,113.1390813,19143
Decatur County,1970,104.6355264,19053
Fremont County,1970,103.0245898,19071
Van Buren County,1970,100.9378933,19177
Clarke County,1970,99.848148,19039
Monona County,1970,95.17673154,19133
Taylor County,1970,94.29063264,19173
